AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,Task ID,Trial ID,Description
-0.08,-0.913,0.195,0.4010706,25.6685184,-6.9900876,92.7619002,1.08289062,-10.81744704,28,5,Vertical(forward) fall while walking caused by fainting
-0.088,-0.9,0.223,-1.0886202,30.5959572,-7.1046792,92.75044104,1.12872726,-10.5137793,28,5,Vertical(forward) fall while walking caused by fainting
-0.087,-0.881,0.221,-3.0939732,34.4347758,-6.4171296,92.72179314,1.16883432,-10.1700045,28,5,Vertical(forward) fall while walking caused by fainting
-0.076,-0.867,0.21,-3.2085648,35.8671708,-5.2712136,92.68741566,1.19175264,-9.81477054,28,5,Vertical(forward) fall while walking caused by fainting
-0.064,-0.857,0.2,-2.9793816,35.9244666,-3.8388186,92.66449734,1.2032118,-9.45953658,28,5,Vertical(forward) fall while walking caused by fainting
-0.049,-0.855,0.192,-3.5523396,34.6066632,-2.5210152,92.65303818,1.19175264,-9.11576178,28,5,Vertical(forward) fall while walking caused by fainting
-0.049,-0.854,0.181,-5.2712136,33.9764094,-2.3491278,92.60147196,1.19175264,-8.77771656,28,5,Vertical(forward) fall while walking caused by fainting
-0.061,-0.83,0.181,-7.0473834,34.1482968,-2.86479,92.532717,1.19748222,-8.43967134,28,5,Vertical(forward) fall while walking caused by fainting
-0.064,-0.802,0.179,-7.448454,35.1223254,-3.8388186,92.45823246,1.20894138,-8.09589654,28,5,Vertical(forward) fall while walking caused by fainting
-0.057,-0.767,0.174,-8.8235532,35.5806918,-5.0420304,92.37228876,1.2318597,-7.74066258,28,5,Vertical(forward) fall while walking caused by fainting
-0.053,-0.745,0.175,-10.3705398,35.6379876,-6.2452422,92.28634506,1.2605076,-7.38542862,28,5,Vertical(forward) fall while walking caused by fainting
-0.058,-0.748,0.178,-11.0007936,35.9244666,-7.2765666,92.17748304,1.30634424,-7.03019466,28,5,Vertical(forward) fall while walking caused by fainting
-0.063,-0.752,0.133,-13.0061466,36.669312,-8.9954406,92.0457027,1.3750992,-6.66923112,28,5,Vertical(forward) fall while walking caused by fainting
-0.077,-0.719,0.104,-15.8709366,38.9038482,-11.1153852,91.89100404,1.4610429,-6.27961968,28,5,Vertical(forward) fall while walking caused by fainting
-0.065,-0.668,0.089,-16.7876694,40.1643558,-12.7769634,91.72484622,1.56417534,-5.87854908,28,5,Vertical(forward) fall while walking caused by fainting
-0.051,-0.627,0.087,-18.2773602,39.534102,-14.610429,91.54722924,1.67876694,-5.48893764,28,5,Vertical(forward) fall while walking caused by fainting
-0.038,-0.617,0.08,-21.0275586,38.5600734,-16.8449652,91.34096436,1.82200644,-5.10505578,28,5,Vertical(forward) fall while walking caused by fainting
-0.02,-0.609,0.055,-25.6112226,36.8411994,-18.7930224,91.08886284,1.98816426,-4.73836266,28,5,Vertical(forward) fall while walking caused by fainting
0.004,-0.584,0.028,-30.5386614,35.9817624,-20.626488,90.7851951,2.1772404,-4.3831287,28,5,Vertical(forward) fall while walking caused by fainting
0.016,-0.559,-0.008,-35.8671708,35.9817624,-22.8610242,90.42996114,2.38923486,-4.02789474,28,5,Vertical(forward) fall while walking caused by fainting
0.007,-0.529,-0.088,-42.4561878,37.0130868,-26.1268848,90.00024264,2.62987722,-3.66120162,28,5,Vertical(forward) fall while walking caused by fainting
0,-0.495,-0.081,-50.993262,35.9244666,-29.6219286,89.4960396,2.91062664,-3.31169724,28,5,Vertical(forward) fall while walking caused by fainting
0.043,-0.545,-0.025,-58.2698286,29.5646328,-32.6013102,88.91162244,3.22575354,-3.03094782,28,5,Vertical(forward) fall while walking caused by fainting
0.044,-0.676,0.015,-72.5364828,22.1734746,-35.1223254,88.18396578,3.56952834,-2.83041252,28,5,Vertical(forward) fall while walking caused by fainting
-0.039,-0.877,0.069,-82.9070226,17.7044022,-36.7839036,87.35317668,3.93049188,-2.67571386,28,5,Vertical(forward) fall while walking caused by fainting
-0.115,-1.107,0.056,-93.105675,19.8243468,-41.825934,86.41925514,4.33156248,-2.50955604,28,5,Vertical(forward) fall while walking caused by fainting
-0.15,-1.276,-0.05,-101.2989744,30.4813656,-48.2430636,85.40511948,4.8128472,-2.25172494,28,5,Vertical(forward) fall while walking caused by fainting
-0.094,-1.371,-0.172,-106.5128922,40.7373138,-53.9153478,84.35087676,5.36288688,-1.90222056,28,5,Vertical(forward) fall while walking caused by fainting
0.054,-1.454,-0.258,-115.164558,41.9405256,-57.7541664,83.20496076,5.95303362,-1.56417534,28,5,Vertical(forward) fall while walking caused by fainting
0.2,-1.556,-0.325,-136.5358914,33.8618178,-59.6449278,81.84132072,6.56609868,-1.3178034,28,5,Vertical(forward) fall while walking caused by fainting
0.244,-1.661,-0.402,-159.9125778,29.507337,-61.4783934,80.23703832,7.1906229,-1.13445684,28,5,Vertical(forward) fall while walking caused by fainting
0.191,-1.737,-0.467,-184.4351802,21.199446,-64.171296,78.36919524,7.83233586,-1.0599723,28,5,Vertical(forward) fall while walking caused by fainting
0.094,-1.764,-0.565,-208.4994162,13.6936962,-68.2392978,76.24352106,8.49696714,-1.09434978,28,5,Vertical(forward) fall while walking caused by fainting
0.007,-1.762,-0.684,-222.8233662,17.6471064,-71.5624542,73.97460738,9.20170548,-1.12872726,28,5,Vertical(forward) fall while walking caused by fainting
-0.077,-1.787,-0.766,-239.5537398,34.5493674,-72.8802576,71.55672462,9.95801004,-1.0313244,28,5,Vertical(forward) fall while walking caused by fainting
-0.114,-1.617,-0.589,-268.7745978,34.3201842,-70.1300592,68.82944454,10.6856667,-0.96256944,28,5,Vertical(forward) fall while walking caused by fainting
-0.098,-1.489,-0.418,-244.7103618,46.2950064,-63.6556338,66.37145472,11.4018642,-0.79068204,28,5,Vertical(forward) fall while walking caused by fainting
-0.001,-1.541,-0.184,-241.0434306,60.3897732,-56.6655462,63.98221986,12.12379128,-0.4870143,28,5,Vertical(forward) fall while walking caused by fainting
0.115,-1.562,-0.24,-249.7523922,59.014674,-50.3630082,61.50131172,12.78842256,-0.19480572,28,5,Vertical(forward) fall while walking caused by fainting
0.166,-1.445,-0.28,-252.5598864,56.3217714,-48.8733174,58.98029652,13.44159468,0.04010706,28,5,Vertical(forward) fall while walking caused by fainting
0.208,-1.268,-0.241,-244.1946996,54.0299394,-53.6288688,56.54522502,14.13487386,0.21199446,28,5,Vertical(forward) fall while walking caused by fainting
0.287,-1.046,-0.114,-237.2619078,49.3889796,-59.4730404,54.144531,14.85680094,0.27501984,28,5,Vertical(forward) fall while walking caused by fainting
0.278,-0.849,-0.041,-234.8554842,45.4355694,-64.6296624,51.74956656,15.59591676,0.24637194,28,5,Vertical(forward) fall while walking caused by fainting
0.225,-0.724,-0.036,-227.9226924,43.544808,-68.4111852,49.40043876,16.3579509,0.1432395,28,5,Vertical(forward) fall while walking caused by fainting
0.196,-0.662,0.02,-219.9012804,41.0810886,-69.0987348,47.11433634,17.1027963,-0.01145916,28,5,Vertical(forward) fall while walking caused by fainting
0.151,-0.602,0.11,-206.7232464,44.5761324,-68.8695516,44.98293258,17.86483044,-0.16615782,28,5,Vertical(forward) fall while walking caused by fainting
0.042,-0.526,0.219,-196.4100024,54.2591226,-68.6976642,42.9432021,18.68988996,-0.286479,28,5,Vertical(forward) fall while walking caused by fainting
-0.047,-0.498,0.351,-184.1487012,67.322565,-66.9787902,41.0524407,19.5951636,-0.32658606,28,5,Vertical(forward) fall while walking caused by fainting
-0.083,-0.472,0.48,-174.2365278,74.5991316,-63.9994086,39.27054132,20.52908514,-0.32085648,28,5,Vertical(forward) fall while walking caused by fainting
-0.145,-0.407,0.572,-178.4191212,76.8336678,-66.749607,37.43707572,21.50311374,-0.35523396,28,5,Vertical(forward) fall while walking caused by fainting
-0.153,-0.35,0.619,-187.070787,79.1827956,-74.2553568,35.50620726,22.52870856,-0.46982556,28,5,Vertical(forward) fall while walking caused by fainting
-0.15,-0.352,0.609,-189.362619,82.9070226,-86.516658,33.47793594,23.65743582,-0.71046792,28,5,Vertical(forward) fall while walking caused by fainting
-0.114,-0.23,0.509,-193.2587334,82.792431,-97.3455642,31.3408026,24.82627014,-1.10007936,28,5,Vertical(forward) fall while walking caused by fainting
-0.076,-0.134,0.514,-176.8721346,67.036086,-110.580894,29.25523548,25.92061992,-1.75898106,28,5,Vertical(forward) fall while walking caused by fainting
0.088,-0.089,0.444,-165.7567494,54.144531,-117.3417984,27.1868571,26.91756684,-2.60122932,28,5,Vertical(forward) fall while walking caused by fainting
0.431,0.01,0.309,-158.8239576,39.247623,-118.7168976,25.11847872,27.78273342,-3.58671708,28,5,Vertical(forward) fall while walking caused by fainting
0.675,0.15,0.105,-157.7353374,21.8296998,-114.878079,23.00999328,28.42444638,-4.65814854,28,5,Vertical(forward) fall while walking caused by fainting
0.672,0.283,-0.14,-148.1669388,7.3911582,-111.8414016,20.95880364,28.88854236,-5.79260538,28,5,Vertical(forward) fall while walking caused by fainting
0.523,0.207,-0.208,-134.64513,-0.572958,-113.7894588,19.00501686,29.25523548,-7.00154676,28,5,Vertical(forward) fall while walking caused by fainting
0.469,0.236,-0.386,-134.931609,-5.2712136,-111.153852,17.03404134,29.5359849,-8.21621772,28,5,Vertical(forward) fall while walking caused by fainting
0.475,0.424,-0.702,-129.3739164,-10.0840608,-100.7260164,15.13182078,29.70214272,-9.36213372,28,5,Vertical(forward) fall while walking caused by fainting
0.396,0.647,-0.934,-117.9720522,-17.0741484,-88.8657858,13.42440594,29.74797936,-10.39345812,28,5,Vertical(forward) fall while walking caused by fainting
0.388,0.832,-1.002,-103.6481022,-16.7876694,-82.1621772,11.90033766,29.75370894,-11.35029798,28,5,Vertical(forward) fall while walking caused by fainting
0.48,0.942,-0.997,-97.1736768,-13.2926256,-76.0888224,10.47367224,29.75943852,-12.2326533,28,5,Vertical(forward) fall while walking caused by fainting
0.715,1.03,-1.204,-94.1942952,-6.3598338,-66.0047616,9.14440968,29.79954558,-12.98322828,28,5,Vertical(forward) fall while walking caused by fainting
0.882,1.097,-1.485,-78.1514712,-1.2605076,-49.7327544,8.06151906,29.8511118,-13.5504567,28,5,Vertical(forward) fall while walking caused by fainting
0.76,1.222,-1.922,-53.285094,0.4010706,-40.7373138,7.29375534,29.90267802,-14.00309352,28,5,Vertical(forward) fall while walking caused by fainting
0.661,1.051,-2.812,-11.2872726,-7.1046792,-43.258329,6.92706222,29.88548928,-14.50729656,28,5,Vertical(forward) fall while walking caused by fainting
2.405,0.759,-3.657,5.156622,-23.0902074,-63.3691548,6.60620574,29.7365202,-15.2693307,28,5,Vertical(forward) fall while walking caused by fainting
3.996,1.086,-3.996,-14.896908,-99.408213,-118.1439396,5.73530958,28.89427194,-16.75329192,28,5,Vertical(forward) fall while walking caused by fainting
0.076,-0.899,-0.582,-7.6203414,-66.1193532,-26.069589,59.22093888,0.62452422,-52.01885682,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.051,-0.956,-0.615,-9.3392154,-65.0880288,-28.9916748,59.12353602,0.55576926,-52.72359516,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.182,-1.012,-0.627,-13.0634424,-55.290447,-32.2002396,58.99175568,0.56149884,-53.36530812,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.189,-0.931,-0.626,-17.5325148,-45.263682,-34.4347758,58.80840912,0.61879464,-53.93253654,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.096,-0.805,-0.587,-19.3086846,-46.982556,-30.366774,58.6136034,0.64171296,-54.49403538,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
0.042,-0.766,-0.594,-18.2773602,-55.8061092,-22.5745452,58.42452726,0.56149884,-55.0899117,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
0.134,-0.785,-0.597,-15.4125702,-65.603691,-17.5898106,58.2698286,0.37815228,-55.74308382,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
0.174,-0.84,-0.544,-10.599723,-73.2813282,-17.0741484,58.17242574,0.16042824,-56.45928132,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
0.165,-0.891,-0.522,-10.313244,-82.0475856,-19.7097552,58.07502288,-0.06875496,-57.2671521,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
0.126,-0.893,-0.491,-11.4018642,-85.9437,-22.5745452,57.97189044,-0.30939732,-58.11512994,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
0.054,-0.859,-0.481,-11.4018642,-89.4960396,-23.8923486,57.87448758,-0.55576926,-59.00321484,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.017,-0.827,-0.462,-10.1413566,-92.6473086,-23.7204612,57.79427346,-0.82505952,-59.91994764,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.072,-0.818,-0.456,-8.880849,-95.1683238,-22.631841,57.73124808,-1.11153852,-60.8481396,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.087,-0.821,-0.459,-7.5630456,-97.0017894,-21.5432208,57.69114102,-1.42666542,-61.78779072,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.084,-0.84,-0.458,-7.2192708,-97.2882684,-21.8296998,57.65676354,-1.73606274,-62.72744184,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.07,-0.835,-0.466,-6.9327918,-96.3715356,-23.5485738,57.62811564,-2.02827132,-63.67282254,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.04,-0.831,-0.452,-5.0420304,-93.1629708,-25.8404058,57.62238606,-2.28037284,-64.6010145,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.023,-0.824,-0.432,-4.4117766,-92.3608296,-27.7311672,57.62811564,-2.51528562,-65.53493604,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.017,-0.819,-0.422,-4.2398892,-92.3035338,-29.220858,57.64530438,-2.73300966,-66.47458716,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.012,-0.835,-0.426,-4.297185,-93.678633,-30.3094782,57.66249312,-2.95646328,-67.43142702,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.029,-0.846,-0.418,-3.6096354,-96.4288314,-30.8251404,57.69114102,-3.18564648,-68.41691478,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.036,-0.849,-0.418,-3.151269,-98.6060718,-30.8824362,57.73124808,-3.42055926,-69.41959128,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.01,-0.837,-0.424,-2.291832,-101.7573408,-30.7105488,57.7828143,-3.67839036,-70.45091568,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
0.013,-0.833,-0.406,-0.859437,-104.4502434,-30.4813656,57.86302842,-3.94195104,-71.5051584,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
0.018,-0.828,-0.399,0.4010706,-108.289062,-30.7105488,57.96043128,-4.22270046,-72.58804902,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
0.01,-0.834,-0.382,1.6615782,-110.1225276,-31.6272816,58.07502288,-4.50917946,-73.69958754,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.007,-0.849,-0.373,1.718874,-112.1278806,-32.945085,58.19534406,-4.7841993,-74.83404438,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.037,-0.86,-0.377,1.0313244,-113.1019092,-34.2628884,58.32139482,-5.05921914,-75.97996038,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.057,-0.864,-0.372,1.3750992,-112.9300218,-35.0650296,58.46463432,-5.31705024,-77.13160596,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.047,-0.857,-0.373,1.718874,-113.2165008,-35.1223254,58.60214424,-5.57488134,-78.28898112,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.033,-0.837,-0.37,1.7761698,-114.8207832,-35.236917,58.7568429,-5.83844202,-79.46354502,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.027,-0.817,-0.37,1.6042824,-116.023995,-35.6952834,58.91154156,-6.1020027,-80.64956808,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.034,-0.817,-0.378,0.6302538,-117.3990942,-36.096354,59.06051064,-6.36556338,-81.85277988,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.055,-0.814,-0.375,0.0572958,-118.0866438,-36.6120162,59.22093888,-6.6176649,-83.06172126,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.076,-0.815,-0.362,0.286479,-117.9720522,-37.1849742,59.38136712,-6.86976642,-84.27639222,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.08,-0.808,-0.351,-0.3437748,-117.8574606,-38.1590028,59.54179536,-7.1046792,-85.50252234,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.07,-0.794,-0.361,-1.718874,-117.8574606,-39.247623,59.69076444,-7.32813282,-86.72865246,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.051,-0.773,-0.385,-2.9220858,-118.7168976,-39.9351726,59.83973352,-7.55158644,-87.96624174,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.033,-0.759,-0.39,-3.724227,-121.6962792,-39.820581,59.98297302,-7.77504006,-89.23247892,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
-0.036,-0.755,-0.396,-4.2398892,-124.045407,-39.7632852,60.13767168,-8.01568242,-90.52163442,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting"
